time,data
0.0,-1.5072462807309062e-14
0.05,-1.5092046487693665e-14
0.1,-1.5112334389426314e-14
0.15,-1.5131915803376217e-14
0.2,-1.5152243815945877e-14
0.25,-1.5171850774648893e-14
0.3,-1.5192194469900014e-14
0.35,-1.5211850521486748e-14
0.4,-1.5232189402892932e-14
0.45,-1.5251912605290367e-14
0.5,-1.5272231688954467e-14
0.55,-1.5292034240471345e-14
0.6,-1.53123241771382e-14
0.65,-1.5332212732446902e-14
0.7,-1.5352469421749343e-14
0.75,-1.537244565289542e-14
0.8,-1.539266959755654e-14
0.85,-1.541273097965419e-14
0.9,-1.5432926402220208e-14
0.95,-1.5453067192250956e-14
1.0,-1.5473241018615296e-14
1.05,-1.5493453267419668e-14
1.1,-1.551361414626781e-14
1.15,-1.5533888640277387e-14
1.2,-1.5554046058974532e-14
1.25,-1.557437314197861e-14
1.3,-1.5594536648476692e-14
1.35,-1.5614906937049855e-14
1.4,-1.5635085533592267e-14
1.45,-1.565549044641567e-14
1.5,-1.5675692110548123e-14
1.55,-1.569612424530029e-14
1.6,-1.571635563641981e-14
1.65,-1.5736809024652005e-14
1.7,-1.5757075326811284e-14
1.75,-1.577754548925734e-14
1.8,-1.57978503648963e-14
1.85,-1.581833434693819e-14
1.9,-1.5838679977247128e-14
1.95,-1.5859176261123017e-14
2.0,-1.587956345617669e-14
2.05,-1.5900071763752428e-14
2.1,-1.5920500197414677e-14
2.15,-1.5941021341754634e-14
2.2,-1.5961489710638167e-14
2.25,-1.598202533164253e-14
2.3,-1.6002531603362775e-14
2.35,-1.602308394244087e-14
2.4,-1.604362564541699e-14
2.45,-1.6064197262041757e-14
2.5,-1.608477170804565e-14
2.55,-1.6105365228671366e-14
2.6,-1.6125969769100605e-14
2.65,-1.6146587780622034e-14
2.7,-1.6167219893376513e-14
2.75,-1.6187864693662952e-14
2.8,-1.6208522153549367e-14
2.85,-1.6229195759848892e-14
2.9,-1.6249876701438125e-14
2.95,-1.6270580731966716e-14
3.0,-1.629128371913302e-14
3.05,-1.6312019342035168e-14
3.1,-1.6332743327356178e-14
3.15,-1.6353511352356133e-14
3.2,-1.63742556895693e-14
3.25,-1.6395056511840974e-14
3.3,-1.6415820979291334e-14
3.35,-1.6436654526470894e-14
3.4,-1.6457439277482837e-14
3.45,-1.6478305225337148e-14
3.5,-1.6499110751367803e-14
3.55,-1.6520008381213057e-14
3.6,-1.654083543282188e-14
3.65,-1.6561763780652854e-14
3.7,-1.6582613399259752e-14
3.75,-1.660357135668363e-14
3.8,-1.6624444707274425e-14
3.85,-1.6645430924154835e-14
3.9,-1.6666329312954767e-14
3.95,-1.668734237093559e-14
4.0,-1.6708267237899432e-14
4.05,-1.6729305649087145e-14
4.1,-1.6750258486553622e-14
4.15,-1.6771320647185778e-14
4.2,-1.67923029549868e-14
4.25,-1.681338737452275e-14
4.3,-1.6834400539552156e-14
4.35,-1.685550576883871e-14
4.4,-1.6876551248889322e-14
4.45,-1.6897675851763445e-14
4.5,-1.6918754857305913e-14
4.55,-1.6939897620072557e-14
4.6,-1.6961011245977643e-14
4.65,-1.6982171198808237e-14
4.7,-1.7003320136771863e-14
4.75,-1.702449658700157e-14
4.8,-1.7045681465559038e-14
4.85,-1.706687390341095e-14
4.9,-1.7088095011009723e-14
4.95,-1.7109303212246133e-14
5.0,-1.71305605853366e-14
5.05,-1.715178459495052e-14
5.1,-1.7173077895165127e-14
5.15,-1.7194318266276293e-14
5.2,-1.7215646625380867e-14
5.25,-1.7236904555494058e-14
